customer_id,review_id,product_parent,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
39140932,R3831T9HRDIFE4,242727854,3,1,1,N,Worked great until the door broke!!,"Bought this microwave in 2011 to replace a 30 year old Sharp Carousel that was given to us 20 years ago. The Sharp didn't heat evenly, but it lasted much longer than this one did. This GE microwave looks great and heats fast and evenly for the most part and I love the inverter defroster! But it is impossible to make good popcorn, no matter what settings I use it always ends up with lots of unpopped kernels and some of it burned. I wish the door closure was designed better. As with most modern day products, the plastic parts just don't hold up to everyday use. It currently only works if you slam the door hard. I have a feeling that its days are numbered and I won't be replacing it with another GE microwave!!",3/15/2015
34830339,R2JFLO1ADSRKI8,242727854,2,1,1,N,Worked great but now door won't close right so it doesn't work.,Worked great for a year or so and now the door won't close properly so have to get a new one.  I expected better quality out of a microwave this expensive.,2/28/2015
33313884,R3REJQGN2U5WOQ,242727854,1,1,1,N,"Before you hit purchase, be warned.","Warning: Stay away from this microwave.  It looks pretty, but it will cost you.  Read the other reviews about its unreliability, GE's poor service, and the expense of repairing this product.  I should have done that before we purchased ours.  If your product is still under the one-year warranty, maybe you have a shot at breaking even.  Ours stopped working just a few months after the 12-month warranty expired.  If you're not under warranty, this is an appliance nightmare, which begins with a $99 service charge so the GE authorized repairman can tell you how much it will actually cost you to repair the microwave (parts and labor).  Not sure how you can ever cost-justify repairing one of these.  Update: GE told us it was not cost effective to repair the unit, but they did offer a $200 rebate toward another GE microwave.  Still can't recommend the unit.",12/29/2014
42772012,R24211W83A7KND,242727854,1,4,7,N,Unreliable + Horrible Customer Service = No more GE products for me!,This review is as much for this product as is for Consumer Reports. Bought all new appliances for a new cabin we built and used Consumer Reports recommendation to buy these appliances. This was one these purchases and was given an excellent review by the Consumer Reports people!!!<br /><br />Lasted just over a year and quit working. GE wants $75 just to look at it before telling me how much in parts and labor they will charge me to repair it. I can buy another company's 2.2 Cu. Ft. Stainless Steel Countertop Microwave for $89 today brand new with full warranty! Ah...no thanks!<br /><br />My old 29 year old Panasonic is still working great and heats food just as well as this one if not better. I think I'll take my own advice now instead of Consumer Reports and buy another Panasonic!<br /><br />UPDATE: Found out the inverter board is bad...GE wants $250 for a new part + $75 service trip charge and another $75 for repair = $400 total repair cost for a microwave oven just over a year old when one of these brand new is just under $300!!!,2/14/2014
50053360,R1WVDDAMSF2LUC,242727854,1,2,3,N,Total JUNK!,Bought under 3 years ago.  First the door stopped closing fully unless you slammed it.  Now all it does is work for 5 seconds and then stops working.  Total JUNK!  Total waste of money.  Now I need to buy a new microwave...AGAIN!,10/24/2013
14784954,R2LICHXRAO7O41,242727854,1,4,5,N,Get a Commercial Grade Microwave,"Started making a buzzing / arcing sound this morning.  Opened door, smelled burning electronics, unplugged for 30 minutes, tried again with nothing inside, same result.  Dead, going to recycling.  Getting a Panasonic Commercial Grade microwave instead - all residential microwaves seem to have reliability issues.",6/16/2013
53042200,R3SLHIN4AAJQN2,242727854,1,2,3,N,Just a pretty face!,"Man I wish I'd read these reviews before buying this. I was at a local Big Box store and saw this on the shelf, decided to buy it on impulse.  After all, it's a GE and that's a great brand, right?<br />It was disappointing from the start. I don't use a microwave for much other that popcorn and heating freezer meals, and it couldn't even handle those. The popcorn setting burned the popcorn (my old, cheapo Sharp would always stop at just the right time.)  The meals were heated unevenly.<br />And now, after less than a month of very light use, the display flickers and it refuses to turn on.<br />After reading these reviews I decided it wasn't even worth repairing. I've junked it and bought a highly rated Panasonic from Amazon (along with a 3-year Square Trade warranty).<br />What a piece of junk!",2/12/2013
50181141,R2ZUTLNNXFQ8C,242727854,4,9,12,N,Great customer service while under warranty,"Warning:  For appliances, Amazon.com reviews are skewed to the low side.  Most people who write appliance reviews do so because their apppliance stopped working and they get mad and want to take it out on the company.<br /><br />The Problem:  most microwaves are made by a few Asian companies.  GE has stopped manufacturing most small appliances and even some major appliances.  Many of the GE refridgerators are not only made in Korea, they were designed and engineered by Korea and only have a GE label slapped on them.  The expensive GE Profile microwaves are made by the guys who make the Panasonic and other microwaves.<br /><br />With an appliance or piece of electronics, it can be the luck of the draw.  There is a basic reliablity curve, called the bathtup curve. In the first few months of a product's life, there is a high percentage of units that fail.  Then, if you get past that, there is a long period where the odds of your product failing is very low, until end of life is reached, maybe 10 to 20 years later.  The people who write reviews in Amazon are the unfortunate ones who products fail during that initial period.<br /><br />My microwave broke after 4 months.  But, GE customer service is great.  I called them up.  They came to my house the same day.  It needed parts the repair did not have on his truck.  He ordered the parts, which came 2 days later.  I made another appointment and my microwave was back in a week.<br /><br />This microwave is big inside.  I don't know how imporantant that is.  We can put big plates or platters in it.  But, if it wasn't so big, I could just put the food in smaller bowl.<br /><br />It has lots of heating options.  But, so do the cheapest microwaves.  Personally, I don't think any of those heating options are of any value.  It is not like they are reliable to work automatically.  With any microwave, you experiment a couple of times and then you konw what setting to use.<br /><br />Really, there are only 3 important features for amicrowave:<br /><br />1.  How it looks.  I think this looks great.<br /><br />2.  Power.  This is 1200 watts and heats food fast.  I wouldn't get anything under 1000 watts.<br /><br />3.  Quality.  Unfortunately, I don't think you can do much about this.",4/29/2012
47604399,R1G2MVCWGM2F8W,242727854,1,6,6,N,a lemon,"[[ASIN:B000UW1WW8 GE Profile : JES2251SJ 2.2 cu. ft. Countertop Microwave with Child Lockout and Extra Large<br />Capacity<br />I purchased this product less than two years ago & today it finally just stopped.This was considered a very good micro, however it should have lasted much longer. I no longer have any faith in GE products and would never recomend this product to anyone!",3/21/2012
15556933,R3DTAGSZ8HL6XM,242727854,1,5,5,N,Failure at 16 months,"Our JES2251SJ02 lasted 4 months past the 12 month warranty. The inverter blew and the cost for a replacement inverter was $225, a new JES2251SJ02 is $258 so were trashing it. GE is sending us a $100 credit check good only for another GE appliance. The repair man recommended buying the cheapest microwave available and getting the extended warranty on any appliance. Everything out there is trash, said he. I'm afraid he is right.",2/29/2012
15281335,R1TCIRB69JDSSB,242727854,1,1,3,N,Terrible! Unreliable and now is DEAD!,"This machine's finish quality was off out of the box.  The door didn't quite line up with it's case when closed and there were a couple small dents on the lower left of the door as well.    These were tolerable, however, as long as the machine worked - and it did... sometimes.    For example, from the start this machine would occasionally shut off mid-cooking, as in the timer would go blank, the light would go out, and the food would still be pretty cold.      Other times the food would seem to be heating up pretty well but then the machine would shut off.  On those occasions we thought it might have quit because it was getting too much steam on its sensors (wherever they might have been) so we would wrap foods extremely tightly with plastic wrap - still to no avail.      On still other occasions the food **looked** like it was being cooked (light stayed on, the table rotated, the timer counted down, and tone sounded at the end) but then it would turn out to be only ever so slightly warmer than when originally put in.    After a year of our just making do with this machine's cranky behavior and then just planning our meals without microwave use it died altogether.    My wife and I can only say, Good riddance! in response.    Consumer Reports lists this microwave as a best buy and, honestly, that's why I bought it in the first place.  Unfortunately, this machine is far, far, far from being a good buy much less a Best Buy!!!  Based on my experience and those of the others who wrote in here I won't be touching a GE microwave for years, if then.",5/25/2011
45020519,R9S6HGRRCO1QK,242727854,1,2,6,N,Would never purchase anything by GE again,"We purchased a new house which led us to purchase a new microwave and refrigerator.  We chose GE for both.  After six months the ice maker stopped working.  After 6 years, a refrigerator which still looks brand new, was freezing all of the food in the refrigerator section.  Next came the refrigerator section not cooling at all.  We had to go purchase yet another refrigerator as we couldn't deal with our food going back all the time based on the reliability of this refrigerator.  Moved this GE refrigerator down the basement to use for excess drinks, etc. during the holidays.  Repair man just left after telling me it was too expensive to fix and he would not guarantee that something else didn't go wrong.  Oh yeah, forgot to mention, my GE microwave broke last week also.  After reading the reviews/complaints on GE appliances, I will never ever put a GE appliance in my house.  Spread the word.....",2/9/2011
52937365,R1UST0H9LWH9HJ,242727854,2,5,8,N,Plan to replace in 2-3 years,"Having had an Amana Radar range for the usual 25 years, I was forced to replace it when it finally failed.  (I had even dropped it on its end, my mother ran it empty, etc., and it just kept going.)  I replaced it with this unit which I used for coffee, leftovers, and maybe popcorn heat ups; nothing like the actual cooking I did with the old unit with its regular and candy temperature probes, etc.  Between 2-3 years old it just crackled and popped and limped along for a day or two with a hard reset.  Dead.  The popcorn setting never worked (other microwaves I have used elsewhere did a great job) nor was the sensing mechanism impressive.  I also didn't like you couldn't use the timer independently when it was running.  Sure, it may be the magnetron but you have to pay to diagnose then replace.  Although it is still top rated on Consumer Reports, read the users' reviews to get the true story.",8/26/2010
35743153,R3SJB3YH4OKDNR,242727854,1,3,5,N,GE Spacemaker microwave oven,"I purchased a GE Profile Spacemaker 2.0 oven model #JVM2070 BHO2 in 2007. About a year later the handle came off in my hand. I did my own repair but in so doing found the quality of construction to be quite poor. Self threaded screws in inferior quality plastic was the problem. Now, the keypad will not accept any inputs. GE only sells a control assembly at nearly $400 (the oven originally cost about $500). GE says their ovens are not consumer repairable and refer customers to a repair facility. My options are to pay a GE technician $75.00 to tell me the control assembly must be replaced at a cost of $400 or buy another brand of oven with a longer service life. Which option do you think I will choose?",4/28/2010
15116632,R2VXOQOAHZUJTW,242727854,1,4,6,N,Buyer Beware of GE!,"PLEASE read the reviews, it could save you time, money and frustration.  I also bought a GE Microwave - Cafe thought it would be a quality product because I paid over $400.00, it also started dying after the first year, the magnatron, which has a five-year warrenty was corroded and had to be replaced at an additional $$ repair cost, part was free.  One day after the 30 day repair warrenty the microwave  totally died -$800 +.  Repair failed to come during appointed time, in fairness they later said they had called and rescheduled, but I had no message on my phone so I waited for 4 hours.  The manager I spoke to was willing to have me wait another five hours on another day, that's the best they could do.  So if you want to throw your money away and get poor service, definitely buy GE products!",3/20/2010
52952311,R13B85G4EK2M2R,242727854,3,13,16,N,Good microwave but GE must think it's a disposable.,"We bought this microwave (JES2251SJ02) in Jan. of '07. It works pretty well. I like the Inverter defrost capabilities. Recently (Dec. '09) the oven bulb (part# WB36X10302) burnt out. Not a critical problem but a definite pain in the a**. So far my choices in fixing it are:    1) Open it up and poke around trying to fix it myself. Carefully! There's reported to be high voltage capacitors in there that can permanently ruin your day and all your days to come. There is apparently no manual available that will tell you how do do this or what to watch out for.    2) pay for a GE technician to come to the house ($69) and replace the bulb ($12-$20 I think, the GE appointment scheduler doesn't know but I found it online for $11.75) PLUS LABOR.   How much do GE techs charge per hour? GE maint. doesn't know or won't say. How long will it take to complete the job? GE maint. doesn't know or won't say.   Let's estimate that the labor involved takes half an hour to pull the cover off and dismantle the thing enough to get to the bulb and replace it. If the tech charges only $50/hr (probably considerably more) that's a total of $106 (house call + parts + labor). I paid $233 for the thing new. I need to pay almost half the purchase price to fix a burned out bulb 2 yrs later? Time to think about not buying anymore GE appliances.",12/7/2009
51388646,R10R74VVFR2Z4U,242727854,2,19,25,N,Poor Product; Worse Customer Service,"I should have listened to my wife.    I'm about to arrange to take my third Monday afternoon in a row off from work so I can be here for GE's service technician. He's repairing my microwave, which is less than 6 weeks old.     Here's what happened.    Week 1, I call the service center, describe the problem I'm having (power cuts off after a few seconds) and the rep says it's probably an inverter board, and schedules a repair call.    Week 2, The technician arrives, diagnoses the problem and says it's an inverter board. He orders the part.    Week 3,The part has arrived, the repair guy comes to install it, but it's the wrong part. He has to order the right part, I have to take a third day off from work to be available,  and we have to go another week without a microwave.    Wouldn't the RIGHT thing for GE to have done is replace the microwave? Just ship us a new one, and have us ship the old one back? Or have the repair guy make the swap?     That would be showing GE cares about their customer's time, they're concerned if they waste time because of their error, and keeping customers satisfied is its top priority. Instead, GE parrots back the warranty (we only have to repair the appliance, not replace it) and disregards what this experience has meant to its customer and his perception of their company.",7/21/2008
40721534,R1ISQFXX70Y0OH,242727854,1,87,94,N,Poor reliability,"I am very disappointed at the poor reliability of this unit.  Ours is less than a year old and has failed--now, when attempting to cook, the unit shuts off before the end of the programmed time.  Even though the light comes on and the turntable turns, the unit does not heat food.  Like others, I purchased this unit based on the recommendation in Consumer Reports; this recommendation didn't pan out.  I tried to schedule warranty service and GE is making us wait a week to schedule and their frustrating telephone system does not provide information on where I can take it for service for faster turnaround (and didn't put me in touch with a live representative).    When the microwave oven worked, it worked fine.  We replaced a Sharp unit with this one; though this unit has the advantage of a larger capacity, its controls are less intuitive.    Based on poor reliability and poor service, we're certainly not going to buy another GE microwave.  We've had good success with GE refrigerators in the past; this is very disappointing.  A quick search on the web now reveals that GE microwave ovens are not reliable--many others appear to have similar problems with the magnetrons.    Perhaps this is one reason why GE is looking to sell its appliance business...",5/27/2008
36356690,RDZCZ2A55NN9X,242727854,1,184,189,N,Larger and More Powerful But Short Service Life,"E. J. Tastad's review of this product is accurate and appropriate, but I would like to add some additional information.  I bought this GE Profile microwave oven in March of 2006 on the recommendation of Consumer Reports.  In September 2009 I am sorry to report that I had to throw it out because it wasn't worth repairing.  Consumer Reports gave this GE model their top rating for large microwave ovens.  It replaced an old Amana RadarRange that I had used for about 25 years before it burst into flames.  The Amana had also received Consumer Reports top rating back then.  If I recall, my Amana sold for about twice as much money (in 1981 dollars) as this GE costs in 2006 dollars.<br /><br />Since this microwave oven is more powerful, faster and consumes more electricity than small models, you may need to have a dedicated 20 ampere outlet available for its use.  Compared with my old Amana, the GE has a much more uniform distribution of heat when cooking or reheating, probably because the food is rotated on a turntable.  As E. J. Tastad found, the defrost cycle is easy to use, gives good distribution of heat and the front panel controls are fairly intuitive.  The stainless steel cabinet is attractive and easy to clean.<br /><br />Unlike my old Amana, this oven cannot multi-task.  For example, if you're running the built-in clock timer, you cannot cook or reheat something on a different schedule using different functions.  You must stop the clock timer to begin a cook cycle and vice versa.  You also cannot program several sequences of automatic operations as my old Amana could accommodate, nor can you program it to start at a later time.<br /><br />This microwave oven was not as reliable and did not last nearly as long as my old Amana did.  The magnetron tube in my GE Profile microwave oven failed after two years of use.  It's replacement was covered by the five-year GE warranty on the tube, but the warranty didn't cover the $85 in labor charges, which would have been even more if I had received the service on-site instead of taking the appliance to the appliance repair depot.  After 3 1/2 years of use, (September 2009) the main circuit board self-destructed.  It cost me $44 at the nearest GE repair facility to learn that it would cost me more than another $200 to replace the microwave oven's circuit board.<br /><br />Since other brands of similar-sized and power microwave ovens cost less than the repairs, I have discarded this microwave oven after 3 1/2 years and after spending $129 in diagnostic and repair charges in addition to the purchase price.  Given this experience, I now be hard-pressed to recommend this appliance considering its cost-of-ownership and short life.  This appliance should have lasted much longer.  It did not get heavy use and was never misused or abused.<br /><br />When I contacted GE about my failed microwave oven, they promised to make things right, asked for the model and serial number and requested that I cut off the appliance's power cord and plug and send it to them.  They then sent me a $100 rebate check that could be applied ONLY to another GE appliance purchase.  The check expired before I found another GE appliance that I wanted to own.<br /><br />I bought a replacement, which was a Panasonic model NN-SD978S microwave oven for less than $200 from Sam's Club.  It is just as large, cooks faster and has proven to be far more reliable.  After four years, it's still going strong without need for repairs.ore if I had received the service on-site instead of taking the appliance to the appliance repair depot.  After 3 1/2 years of use, (September 2009) the main circuit board self-destructed.  It cost me $44 at the nearest GE repair facility to learn that it would cost me more than another $200 to replace the microwave oven's circuit board.<br /><br />Since other brands of similar-sized and power microwave ovens cost less than the repairs, I have discarded this microwave oven after 3 1/2 years and after spending $129 in diagnostic and repair charges in addition to the purchase price.  Given this experience, I now be hard-pressed to recommend this appliance considering its cost-of-ownership and short life.  This appliance should have lasted much longer.  It did not get heavy use and was never misused or abused.<br /><br />When I contacted GE about my failed microwave oven, they promised to make things right, asked for the model and serial number and requested that I cut off the appliance's power cord and plug and send it to them.  They then sent me a $100 rebate check that could be applied ONLY to another GE appliance purchase.  The check expired before I found another GE appliance that I wanted to own.<br /><br />I bought a replacement, which was a Panasonic model NN-SD978S microwave oven for less than $200 from Sam's Club.  It is just as large, cooks faster and has proven to be far more reliable.  After four years, it's still going strong without need for repairs.",5/23/2008
50768776,R2V5OQY4NUMHCV,242727854,5,95,100,N,Great countertop microwave,"Pros:<br />Large<br />Fast and Even Heating<br />Great Defrost<br />Not too loud<br /><br />Cons:<br />Sensor reheat is only good for soups and other substance that it is okay to heat to boiling (don't trust it with Pizza, or other foods like that).<br /><br />Bottom Line:  This is an excellent large microwave for countertop use.  The inverter defrost works almost perfectly every time, never cooking my food more than it should, but the reheat is a gimmick.<br /><br />This is a large countertop microwave, at about 2.2 cubic foot.  Coming from an over-the-range microwave this is a huge improvement in size.  The microwave heats uniformly and fast (it is 1200 watts).  The sensor reheat should only be used on foods it is safe to boil, otherwise it overcooks about everything else.  It also works best when you lightly cover the food, as sometimes uncovered food triggers it to turn off too early.  Lightly covered is critical, as the sensor works off water vapor temperature being released from the product.  If the water vapor cant leave the container it could become superheated.  Sensor cook should also only be used under supervision (you should be in the same room).<br /><br />I have had the microwave for about 6 months now with no issue.  It is no louder than other microwaves I have used, and the controls are intuitive and easy to use.  You do not have to press a cook button or anything to start your timed cooking.  My favorite feature is the inverter defrost.  Remember you enter the weight in pounds, so for an 8 oz pack of bacon you would enter 5 and start for 1/2 of a pound.  If you had a 1.5 pound package of meat, you would enter 15 and start for 1.5 pounds.  The display shows the weight correctly. Not much else to say about the product, it is a microwave after all.<br /><br />Update: To improve sensor reheat performance, use a lid over the food with a vent hole.  I use a paper plate with a small hole (finger tip size) punched in it.  This will make sure the reheat stays running long enough, but still gets some water vapor to judge the food temperature by so it doesn't over cook.<br /><br />Update (6/26/2010): I have been using the microwave 2 years now.  It has been no issue and still works perfectly.  I use the sensor reheat almost all the time for soups and casseroles, and use the inverter defrost for my frozen goods.  I also use the popcorn button to heat microwave popcorn bags.  Everything has been working great!<br /><br />Update (7/26/2011): Still going strong.  I use the inverter regularly for defrost, or lowering the power level to cook something slower.  It has worked well for me, and I think problems might be from shipping, quality control, or some other factor.<br /><br />Update (3/21/2013): Still going strong, but maybe a bit noisier now.  No issue with inverter function or anything.eheat stays running long enough, but still gets some water vapor to judge the food temperature by so it doesn't over cook.<br /><br />Update (6/26/2010): I have been using the microwave 2 years now.  It has been no issue and still works perfectly.  I use the sensor reheat almost all the time for soups and casseroles, and use the inverter defrost for my frozen goods.  I also use the popcorn button to heat microwave popcorn bags.  Everything has been working great!<br /><br />Update (7/26/2011): Still going strong.  I use the inverter regularly for defrost, or lowering the power level to cook something slower.  It has worked well for me, and I think problems might be from shipping, quality control, or some other factor.<br /><br />Update (3/21/2013): Still going strong, but maybe a bit noisier now.  No issue with inverter function or anything.",5/18/2008
50761053,R2G20T7N6L3HO1,295520151,1,0,0,N,Stopped working after 2 years,We bought this microwave 2 years ago as part of a home remodel. It was great while it worked but recently stopped working. Sharp warranty is only 1 year. For the amount of money we spent on this I would expect it to last more than 2 years.,8/30/2015
46247934,R2NR0KJ8SLR2WL,295520151,1,0,0,N,Great concept but horrible quailty and customer service. Buyer Beward,"This microwave was installed by the builder in our new home. 2 years, 1 month later and it's totally died. Suddenly quit while cooking, odd smell so we killed the power to the unit. Sharp was zero help. Representatives gave indications that it was a safety issue and perhaps something could be done but they stuck to their guns about it being out of warranty. Repairman blamed the motor board? That repair lasted not even a year - same thing happened - burning smell, quit working. New repair company same fix. 8 months later the unit picks and chooses when it decided to work. Door pops open when you push start, buttons won't work. Closes then opens again. It's ridiculous. Loved the concept and &#34;seemed&#34; to work fine  for a year or but it is totally ridiculous that a microwave of this price range doesn't last. Our next door neighbor has the same microwave and their's broke within the first year, they too are now having issues again. Hoping the repairman can fix it as doesn't seem like there are many alternatives out there to get something similar that don't have parts made by Sharp. Update, 3 years in our new home and on our 4th repair of this microwave. Buyer beware.",7/21/2015
23356719,R3A00CVAVX2OOA,295520151,1,6,7,N,you can defrost hamburger on the stovetop and other lessons from the death of a microwave,installed in new home less than 18 months ago -- sharp covers their products for one year...it's a shame I didn't know this prior to buying it.,3/17/2015
26334100,RR0FSKCEDU1ZL,295520151,1,5,6,N,Not worth it.,"We purchased a home in 2013 with this already installed.  The original owners had to get it repaired once.  Since it doesn't have a turn table, it does not heat food evenly and it creates hot spots on dishes.  I have broken 3 very expensive hand made dinner plates due to the hot spots on the stoneware.  I've had the plates for 15 years with no issues.  I did buy a $30 turntable from amazon to help, but this microwave is not worth it.  We still use our old sharp countertop convention microwave and prefer it over this one.  Also, sometimes you have to let the drawer open all the way before you can shut it, which can be annoying.",2/23/2015
49253181,R1ZMT1T66CYAJ,295520151,4,3,3,N,I've had this microwave for a year and am pleased and have no problem until a few days ago,I've had this microwave for a year and am pleased and have no problem until a few days ago. That was when I was cleaning the bottom of the drawer from food that was stuck on. I made the mistake of putting too much water in the drawer using a wet sponge. I turns out that the bottom of the drawer is NOT really sealed for thin liquids (I doubt if food would get thru the bottom of the drawer). Anyway shortly after I cleaned it the drawer wouldn't go in or  out. It turned out that water had leaked thru the bottom of the drawer and found it's way to the motor that controls the door - the motor was burned out and had to be replaced under warranty. It took the repairman a month to get the parts (bad) .It was my fault but it could have been designed better to seal the drawer totally. So do not let a lot of liquid get on the bottom of the drawer as I did.. I also strongly recommend getting an extended warranty - things like this with a mechanical component will fail well before the electronics fails .Also it's ridiculous that it took the repair man a month to get the parts.,2/8/2015
24278864,ROJDDMYINXIK2,295520151,1,5,5,N,Not good,"Same as the other one star reviews. Less than 2 years, panel fried for no reason (overnight, we werent even using it at the time!) Not under warranty and almost $200 to fix a $800 appliance. Fifty dollar microwaves last way longer than this! We are paying to fix, but if it haopens again, we will just put a regular microwave in that space.",1/26/2015
16810903,R18JWT6OR8S86M,295520151,1,1,1,N,It was great for the 23 months that it worked,"Paid an obscene amount of money for a 24&#34; Sharp microwave drawer. It was great for the 23 months that it worked. Died suddenly a few weeks ago (purchased February 2013). When it blew a fuse and then died I called appliance place where I had purchased it. I was told that I had to call Sharp directly. I did so. Spent 30 minutes on the phone telling my story to 4 very nice people at Sharp. They said that they would review my case and call me back in a few days. They called and said that someone from a local appliance place would come and look at it. Service men came, diagnosed the problem - something just blew up - and I was told that I would have to wait to here from Sharp. Local service person called back (very nice person) and he told me that Sharp would pay for the diagnostic visit only. If I chose to repair it, it would cost $180. I called Sharp - &#34;sorry, warranty over.&#34; We paid $900 for a microwave that lasted less than 2 years. That is what we get for spending so much money on a microwave!",1/23/2015
