customer_id,review_id,product_parent,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
42782684,R2XJ0XUR2BXMXD,108191918,5,71,72,N,Perfect!,"I was skeptical about the ceramic disk/ion feature, that it would actually reduce the static electricity, fly-aways & frizzies and make my hair shinier and more manageable.  How could a thing that blows air do all that?   I knew I needed to look for something new though because after using my old blow dryer, my medium thick, wavy, frizzy fly-away hair was not presenting itself in a pretty way but just looking worse and worse.  Any grade of shampoo and conditioner didn't seem to make a big difference overall.    It got to be where I just dreaded the task of doing my hair.    After using this Conair dryer one time, my crown of glory was good enough to go as-is if I didn't have time to use the flat iron.  This is a 100% improvement over my old-no-special-features blow dryer which has been retired to probably dry pets and mittens and boots or whatever.  Now after using this Conair almost daily for about a month, I wish I had learned about the technology way sooner and saved myself a lot of angst over how to tame my hair.   I love this blow dryer and that it came with three attachments (I don't know which I like best), that it is light weight, has a sufficient length cord, dries my hair quickly, isn't overly loud, and most of all that I can SEE that my hair is in better condition.",9/5/2007
10169358,R3R37LOUSGEPSF,109106777,5,0,0,N,Five Stars,Easy install.,2/9/2015
47812554,R333XD5J7SCJXP,109106777,5,0,0,N,Five Stars,Great value for the money!,8/21/2014
26256946,R2G5YGNQQHXDHS,109106777,1,1,2,N,Buyer Beware,"I received my product with great tracking from Amazon. I felt confident when ordering the brand name because I figured they had years of experience with these products. I purchased this item new in the box and I have had wall mount dryers before and are an easy install.  Conair's metal wall mount holes in the plate were too small for the screws given. There was no way to screw them into the plate to attach to the wall.  I had to search my garage for self tapping metal screws to match the hole size and finally after a good hour or so was able to attach the wall plate that holds the dryer. Once I unpacked the dryer and hung it on the wall plate, I noticed the dust cover on the back of the dryer looked loose. After inspecting the problem, I found that one of the prongs that hold it to the dryer was missing. To add to all the existing problems the grip that hold the hair dryer handle was so loos that it hardly held the hair dryer in place when it is sitting back in the cradle.<br />I called Conair customer service to see what they could do for me and I was told they have no parts for this hair dryer. I would need to contact Amazon to return or replace.  What a complete waste of time not to mention I threw my old hair dryer out. I will not be purchasing another Conair wall mount dryer in the future.",6/30/2014
45745313,R3QJIQLQ8HW8GN,109106777,5,0,0,N,lated 10+ years,"I am replacing a unit I bought over 10 years ago.  The high setting burned out, and the low setting is not hot enough nor fast enough for me.  I think this is a gret little dryer and I like the neat wall mount.",4/22/2014
47940013,RRM2W1J2N75ME,109106777,4,0,0,N,It fits,"wall-mounted hair dryer is a space-saver in the small bathroom. And for a condo that is also a vacation rental, this works very well. We won't know how well it holds up over time until we get &#34;over time&#34;. But for now -- looks good, sounds good, dries well.",3/3/2014
10318837,R2KK2DB2MAP9H3,109106777,3,3,3,N,"Good blow dryer, bad holder mechanism","Great blow dryer, but does not hold tight in the holder, but rather loosely.  After using it just a short time the plastic piece that holds the hair dryer in place broke off, now it is disconnected and sitting in the basement not being used.",6/2/2013
52800418,R2RSQ5L0W9F3A8,109106777,5,0,0,N,Perfect for shower room in a private club,"It's the little amenities that make a big difference. Our club shower room was bare bones, so I decided to splurge and add a few things including this dryer.  It was easy to install, and the night light is a great feature for people who use the shower room after dark. So far it's working fine.",5/12/2013
5891407,R35MEMB23ZPCN5,109106777,4,0,0,N,Number 2 for me!,"This Conair Wallmount Dryer with LED night light was my second purchase.  My first Conair served and lasted me a long time, therefore, there was no question that I needed and wanted to have it replaced with one of the same.",2/18/2013
45755757,RF3PFFVM5LYU4,109106777,4,1,1,N,Very Compact,This item is great if you have a small bathroom like I do.  It hangs on the wall and is convenient. It doesn't have any features and only two speeds may be a drawback for some. But that is really all I need. It has no attachments but I just use my own brush to control my hair as I blow dry.,3/30/2012
37412258,R2ZHW8M6V982Z6,109106777,3,1,1,N,Didn't last,"This hair dryer started out great and I loved the added night light feature.  It did not last long at all so now I'm shopping for something to replace it.  My poor wall, this will be the third dryer.  I am beginning to wonder if there is a wallmount dryer that lasts more than a year.",1/9/2012
13038266,RP53W9RWF5AVM,109106777,4,0,0,N,good stuff,THis dryer is great - especially for the price.  Easy to mount.  Two settings High is hot and blows hard and low is significantly cooler and blows rather soft.  I am not a real glam girl so the settings work for me.,11/27/2010
26209273,R39D9YZGGMUQST,109106777,5,0,0,N,love it,We had these in our old home and left them so as not to disturb the wallpaper.  We were so happy to find them again and they discounted $10 for buying two. That's so great. It is awesome not to have to look for your hairdryer and put it away each time!,9/15/2009
36637933,RVY5VW9FKYERN,109106777,4,0,0,N,Wallmont Hair Dryer,I love that my hair dryer is no longer cluttering up my sink area.  The cavity behind the wallmount is spacious and allows me the hide the extra power cord that I do not need.  I really like the night light too.  The 1600 watts may be a ittle underpowered for some but it is fine for me.,9/9/2009
15372479,R3RXXNXKK5D4H0,109106777,5,0,0,N,Great product,"I bought this to replace one just like it , I have used it everyday for at least 5years, I love the way it is out of the way , and right at your finger tips.",4/20/2009
37285221,RMIXIDT2V5P2C,109106777,4,2,2,N,Convenient Hair Dryer,"We've owned three of this model hair dryer now.  The first one lasted five years and the second lasted 4 1/2 years.  That's roughly $6/year which allows me to justify replacing the unit with the same model.   That and the fact that the mount is already on the wall.  Of course, we still have our backup hair dryer which is a Gillette Pro-Max that I received 30+ years ago when I was sixteen.   That one is still going strong.",3/16/2009
28857145,R1DIJWZMBR2MER,109106777,1,3,6,N,Burned out within months,"I was excited to get this hairdryer as we have no space in our tiny bathroom to store a bigger hairdryer.  I've used wall-mounted hairdryers in hotels and thought that it would be the solution for me.    Wrong!  While it's great to have it up on the wall and out of the way, the small size makes it better suited to short hair.  With longer hair you have to be careful to hold the dryer farther away from your head so that hair doesn't get sucked into the back of it.  I believe this is what caused my hairdryer to start overheating after just two months of use.  The fan became very sluggish and the coils would overheat, then it would spark and the thermostat would reset.  The fan would speed up within a few minutes to where it could keep the coils from overheating, but eventually this took even longer.  I took it apart to clean it but it is made in such a way that you can't get at the hair that is wrapped around the fan stem.  I could see that it was only a few strands anyway, but even this was too much.    Even when it was new it didn't blow a lot of air, though it did get fairly hot.  I'm off to buy a full size hairdryer with more power and will just have to figure out a place to hang it.  Blah.      p.s.  The nightlight is really, really bright.  I disabled mine after a couple of nights of trying to ignore the green glow emanating from the bathroom.",1/17/2009
49835315,R3G3NWACCJPEB2,109106777,5,0,0,N,I have one of these in every restroom of the house!  Great convenience.,"Being able to have a blow dryer at hand, rather than stuffed in some drawer or cabinet, makes the morning routine so much easier.  One tip...to prevent overheating, do occasionally remove the screen from the back of the dryer.  Once the screen has been removed, built up lint can be accessed and cleaned easily.",1/15/2009
50554577,R1TAKY5EDC5LDZ,109106777,2,13,13,N,Great but does not hold up!!,"I purchased two of these dryers. One dryer glowed red hot after 8 months. I threw it out. I purchased another one and the plastic tabs that hold the dryer on the base broke. Customer service was horrible!!! They practically accused me of breaking it myself. The representative said that she owned one and my problem never happened to her. Anyway, after calling back I spoke with another woman who said to mail the dryer at my expense($9.00) and they would send me another dryer. Well I received the dryer yesterday, plugged it in and the plug popped and blew the circuit in the bathroom. I am almost certain they sent a refurbished piece of junk!!! Buyer beware!",1/10/2009
40632409,R2T2TBEU25GD24,109106777,5,2,2,N,Conair Wall-Mount Hair Dryer,This hair dryer is the same or similar to units we have used in hotels when we have traveled. It is compact but powerful. The extra feature of a night light is very nice for our home use. We have one in our master bath and our guest bath and would recommend this item to friends.,11/4/2006
52142682,RXK9XU6XP9RO7,109106777,2,92,96,N,Owned two - both died,"When I first saw this model I was excited about the practicality of it's wall mount design, and the sleek styling it offered.  It's 1600 watts supplied ample drying power, and the unit even has the ability to be shut off from the handset... a feature I am very fond of!  The problem; they don't last!  My first one lasted about 9 months and then began to continually overheat and shut off several times during my styling process.  Blowing into the back got old pretty quick, and in the hope that I just got that one lemon, I decided to order another.  I've owed my present unit for not quite a year now, and a few days ago I went to turn it on, and it just wouldn't.  Terminal.  I find myself again in need of a new wall mounted hair dryer, dreading removing this one and remounting the next.  I'm presently seeking a better made model, after all, if you're going to mount something on your wall, you want it to last more than a year, no?",11/7/2005
4630668,RZM5Z7R42PYA8,127343313,5,2,2,N,WORKS GREAT FOR ALL HAIR TYPES! HIGHLY RECOMMENDED,THE BEST HAIR DRYER EVER! My children are biracial so I have to find products that can accompany their individual hair textures. My daughter has coarse thick hair whereas my son has thin straight hair. This dryer works for both of them efficiently. Works FAST! Don't need a flat iron for my daughter since this gets it pretty straight while drying. Cuts time in half. Bought based on good reviews and I now Highly recommend it myself!  Try it and you'll never want a different hair dryer.,5/22/2015
18546145,R3COZ5T7DH719N,127343313,5,0,0,N,Perfect Fit,"This blow dryer is the first I have owned that truly fits my needs. I have very, VERY curly hair so I am always looking for ways and tools that maky hair maintenance easier. This blow dryer works magic on my hair. It straightens it so fast which really saves me on time. I have small hands so the way this dryer is shaped makes it easy to hold and use. It isn't very heavy which adds to its ease of use.<br /><br />Out of the three attachments, I use the &#34;big comb&#34; right after washing my hair and the &#34;small comb&#34; for touch ups. I would say without a good thermal balm, heat protectant, etc... It make be a little freezy. Since my hair is so curly, I am uses to using such products so if you dont, you may want to.<br /><br />The heat dial only has 3 ranges which I thought would be an issue. I would say medium is good for most people. I have never had a problem with not getting the right temperature for my needs.<br /><br />Overall, I am happy with my purchase. It doesnt break the bank yet works better than any other blow dryer I have had. It saves me a lot of time because of how good of a job it does. I would consider this a must buy.",3/15/2015
24227350,R1T05X954KRRT6,127343313,5,0,2,N,I don't know if I have one on order or ...,I don't know if I have one on order or not... just ordered another one!  Because of the price.... We'll see!,12/27/2014
40766948,R1X4141L5K6EF4,127343313,5,0,0,N,... dryer more than once over the years and I like the way it,I have purchased this blow dryer more than once over the years and I like the way it works,11/4/2014
42877158,R3MXEZMCJMDLZQ,127343313,4,0,0,N,It gets the job done.,"This item works well. Although the medium and high settings seem to be the same. But it didn't really bother my because i was trying not to use it on such a high setting anyway to prevent damage.. my only complaint is that i wanted to dry my hair using the cool button, i found that pressing it made my hand hurt, it wasn't easy to hold down, felt like i was getting a cramp. And depending on what product you have in my your hair the whole dryer might slide from your hand. Other that that it seems to be a good product, it gets the job done, and doesn't feel wimpy in the hand.. if you have curly or corse hair then you won't find the brush attachment helpful.",11/4/2014
15617690,RVB7QDQXLB0Y7,127343313,5,1,1,N,Wow!,"First off, I found this at a goodwill for 4 dollars brand new. The only thing that was missing was one of the attachments. Which isn't really a big deal at all.<br /><br />My hair is very long, thick, and full of both spiral curls and waves that make it pretty hard to style naturally.<br /><br />This dryer is seriously amazing. It dryed my hair SO fast. I always put in Renewing Argon Oil of Morocco extra penetrating treatment from Organix (about 5 dollars at Walmart) before I blow dry my hair which leaves it smooth and soft, so I'm not sure how the dryer would have done on it's own without it, but I am still blown away with how fast, efficient, and quiet this dryer is. Seriously such a great find.<br /><br />My ONLY complaint is that it is kind of bigger and while it's light when you're just holding it, it can make your wrist tired pretty fast if you have a lot of hair to dry. Even so, I still highly recommend this dryer.",9/28/2014
7213198,R2X18Y5RTOR536,127343313,4,0,0,N,Great Product except the Brush Attachment,This is an excellent product.  Very easy to use and just what I needed however after one use the brush attachment is starting to fall apart.  Despite this one issue this is an excellent product.,9/24/2014
14146056,RQSW7CHEKYRWH,127343313,5,0,0,N,I love this item and I still have it,I can blow dry my hair straight without using a brush. I love this item and I still have it today,9/20/2014
16182080,R2DPK1T3U36SNW,127343313,5,0,0,N,Five Stars,Seems of good heating quality but only used once so far! Arrived ahead of schedule from this sender,9/15/2014
36213841,R3QSH29XNNDR7Y,127343313,1,0,0,N,Shorts out.,"Had this for 6 months has been shorting out  pretty much from the beginning, I think it has a 30 day return policy...",8/4/2014
40423225,R1XWLLH8WJE5IA,127343313,1,5,6,N,Last resort,The teeth of the comb are way too small and I feel like l'm really damaging/pulling out my hair when I blow dry it. If I blow dryer smaller sections It will take all day. I have thick afro hair so I think I need a higher end blow dryer.,7/25/2014
41347666,R1L9J8Q1FQS5DY,127343313,5,0,0,N,Bes tblow dry ever!,"This is the best blow dryer I've ever purchased! I have very very long curly hair, it's also a bit thick. I'm mixed so finding just the right blow dryer is paramount. It makes the difference in a good hair day and a bad hair day. When I'm done, my hair has the appearance of being flat ironed! I love it.<br /><br />The medium comb is what I use mostly. Therefore, I sort of go through them rather quicly. They usually last over a year. The other great thing about this blow dryer is it's dual voltage. Yes, dual voltage. I travel outside of the country most of the year, and this blow dryer is standard packing for me.<br /><br />The price here is considerably less than what I paid. I purchased mine from Sally's, go figure. Ladies if your have hair like mine, this blow dryer is a must have.",6/5/2014
37700589,R2P6OVGUXF2TLE,127343313,5,0,0,N,Great styling control for short hair,"After reading several answers to my question about whether this dryer has 2 or 3 fan speeds, I decided to go ahead and buy it at a retail store.  I can tell you definitively that it has 3 heat settings, but only 2 fan settings.  The only difference between the medium and high settings is the temperature that blows out.  The fan speeds are actually low and medium.  It turns out that this worked out fine for me, because I wanted a dryer that didn’t feel like a hurricane while trying to style my short hair.<br /><br />People with long, thick hair probably won’t like this dryer because it doesn’t have a real powerful fan speed.  May I recommend for you guys the Conair 1875 Watt Ion Shine Hair Styler.  That dryer has 2 fan speeds, one is a gentle breeze, the other a virtual hurricane, but I bet it dries long hair in a jiffy.  I have relegated that dryer to the closet, perhaps to dry hand-washed clothes or something like that.",5/7/2014
30725678,R2EUGO2P3MXVCF,127343313,2,0,0,N,Not Powerful and Brush is Too Soft,"I have used a brush type styler/dryer for many years. They straighten and add lift to my otherwise wavy hair, plus I have more control over the drying process. This dryer has a brush with very soft bristles that will not grab the hair in the same way similar brands do. The bristles will no doubt collapse after a few uses. It's also not a very strong blowing hair dryer. I found very little difference in the medium and high settings. I have long hair and it took me quite a bit longer to dry my hair with this model than with the Vidal Sassoon dryer I was using previously. I'm not impressed with this dryer.",12/5/2013
41672805,R5HVN2CLYLMPG,127343313,4,0,0,N,Great hairdryer,Love this hairdryer. Using it in the Uk so had to purchase suitable adaptor . Works well with attachments and is very easy to use. Only issue is that even on minimum setting it gets quite hot so I won't be using it with the attachments all the time as I don't want to damage my hair too much.,5/9/2013
13837172,R2N5XGTVW12GGV,127343313,3,0,0,N,hair can get caught in plastic seam of dryer,"I have used this type of dryer to straighten my hair for thirty years. Usually, I purchase vidal sasoon, but found this one on clearance at wal-mart. It works well. However, you will get your long hair caught in plastic seam found on the front of the dryer. Very painful and annoying.  Sometimes you can gently get hair out without it breaking, but sometimes, your hair will get ripped out by the plastic seam. Bummer!",5/7/2013
18763525,R3FMK0IRAO6081,127343313,5,1,1,N,Great value!,"Heats instantly, dries hair very quickly and it's much quieter than any other brand I've ever had...well worth the price.",9/4/2012
34024284,R23QMGPJBI3LYU,127343313,3,1,2,N,"If you are looking for a hairdryer, then great. A hair styler? not so great.","As a hair dryer this is a good product, it has plenty of oomph it is not too loud, it looks good.<br />But if you bought it like I did, for styling your hair, using the attachments that came with it, you will be disappointed.<br />the boars hair bristle brush is the only useful attachment out of the 3 that come with it. The other two have barely any room between the bristles, and so unless you have extremely short hair, you are not going to be able to run it through your hair. So you are left with the Boars hair brush. But that too, is pretty much useless, because the bristles are really long, and really weak, they don't get into your hair at all, rather they just skim over the top of it. After one use, those boar bristles were leaning every which way but straight, so the brush was effectively ruined after one use.<br />I got a refund on it.",8/2/2012
45233374,RJPOGYJ29VS92,127343313,1,2,3,N,Sucks!,"Don't waste your money on this blow dryer - you will only be frustrated and end up with frizzy, over processed hair.  The brush attachment is awful and doesn't grip in your hair, you'll be brushing and brushing and get mediocre results.  I decided to give this a try after my trusty Conair shorted out - what a disappointment! Even after blow drying I would still need to flat iron in order to get out the frizz.  Will never buy this product again!",5/7/2012
31494670,R3GI62DXTG2E4N,127343313,5,200,209,N,Best Blow-dryer Ever!!,This is the best blow-dryer I have ever owned. I am African-American with coarse natural hair. This blow dryer gets my hair dry very quickly with minimal hair loss. The design is lightweight and easy to hold plus the attachments are perfect. I find the goldish color to be kinda nice in my opinion as well. The price is competitive and it is lasting me a while. Andis might be highly underrated like a best kept secret. Most people wouldn't expect something with such a low price to work so greatly! I love this and recommend it to everyone.,1/8/2012
44179421,R1292YM3GZDEZR,127343313,5,21,25,N,Terrific,Great little inexpensive sturdy hair dryer.  Because I'm on a healthy hair journey I was looking for a hair dryer that wouldn't expose my hair to too much direct heat so the styling attachments act as a something of a barrier between the dryer and the hair and I can get my 4a/b textured hair relatively straight on medium heat a few passes using the larger if the 2 comb attachments when I need to do a trim or a length check.,12/9/2011
27647163,R2MDXMFZV23KAV,127343313,4,50,54,N,Does the job!,"I definitely have not had the negative opinion on this dryer as other customers have had.  My natural hair has very tightly coiled curls, so a normal dryer without a comb attachment only can do so much.  I put the dryer on medium and blow dried my hair in sections, and it dried my hair so fast, and straightened it well! Now, I don't have to deal with the hassle of not being able to comb through my hair easily. My only dislike about the dryer is that it is kind of on the larger side, and I wish the attachments were so big/long, but aside from that, it works well for me, and saves me time and frustration!  Plus, you can't be the price!",5/27/2011
46975828,RUC5721XD4X8K,127343313,1,4,7,N,Not worth the money.,"I bought this hair dryer when I decided to replace my still working, but not doing the best job, Conair. I am a sucker for anything different, and this fit the bill. I washed my hair right after I bought it so I could check it out. After using it all I could think of were these three words: No Me Gusta. I didn't even finish drying my hair with it, my Conair takes me 5 minutes tops to dry my thick, shoulder length hair. I was on 20 minutes with this one and I had had enough. Also, it kept sucking my hair into the vents which was rather painful. This hair dryer is severely lacking oomph. It takes me less time to dry my hair with my old conair and style separately then it would have taken me to style and dry with this thing.     I am returning it tomorrow and I'll buy a regular blow dryer.     Once again, NO ME GUSTA.",4/30/2011
14693093,RH1COQMQTTTQK,127431946,3,1,1,Y,"Dries my thick, wavy hair quickly and thoroughly","I've owned like 3 or 4 blow driers in my time. I'm not so good about consistently using them because I'm lazy. Well, I also know how harsh blow-drying can be on hair (particularly colored like mine), so I tend to avoid it. But every so often (more so in the winter), I find I need to dry my hair quickly instead of waiting. My last hair dryer died in a blaze of glory - well, actually it more or less fizzled and refused to turn on. So when this popped up in my Vine selection, I selected it.<br /><br />This Remington hair dryer comes with attachments - one, a diffuser, that looks like an alien product (apparently used for curly hair), and a funnel appendage that reminds me of an airplane wind tunnel. I don't have curly hair so I didn't bother with the diffuser (I really wish it had not been included because all it does it take up valuable drawer space), but I did test out the Wind Tunnel (much as I like pretending it's a wind tunnel for miniature airplanes, I would like to know, what is this thing called really?).<br /><br />I love all the settings! My last hair dryer pretty much had hi-lo, hot-cold and that was it. This has 3 heat settings and 2 speeds along with a cold blast setting, allowing for a more controlled drying experience. I found it really dried my thick, wavy hair well (another reason why I hate drying my hair - it usually takes 30 minutes for it to be all dry) and relatively quickly. The Wind Tunnel also helped to ensure nice, smooth, straight hair - the way I like to style my hair.<br /><br />Overall, I'm impressed and pleased. I wish that the diffuser hadn't been included because I have no need for it and the space it takes up BUT I know that those with curly hair may appreciate it.<br /><br />UPDATE 09/18/16: While I still like this product, I have since received a Bio Ionic from Vine, which I like more. The Remington's Cool Burst is far too easily activated when I am drying my hair, a problem I don't have with the Bio Ionic. Therefore, I am taking away 1-star to show this.<br /><br />Brought to you by:<br />*C.S. Light*y: *C.S. Light*",8/25/2015
15209903,R22CALOXJCOQOZ,127431946,5,0,0,Y,"Slightly Smaller and Lighter than its Predecessor. Quick Drying, No Fly-Away Hair.","I have been using an older model Remington hair dryer, and, while that model has held up well with daily use for over 3 years, this newer model is lighter weight and slightly smaller yet produces the same results as the old model.<br /><br />This Remington says that it has micro conditioners to prevent heat damage and increase hair shine. It also says that its ceramic technology prevents hair damage and dries hair faster.<br /><br />Since using the Remington hair dryers (daily) my hair (untreated and treated) do not show hair damage at all - no split ends, no dry/brittle, no fly-away. Whether this is attributable to the dryer or my hair product (changed when I started treating my hair), I cannot say. I use shampoo & conditioners about every other day and dry my hair every day.<br /><br />Dry time is fast. The new model doesn't seem to have a faster dry, but the dry time is pretty quick nonetheless. I do not use either attachment. This dryer comes with a diffuser (Remington caught flak with the last model not including a diffuser) and a directional blower. Both are standard plastic.<br /><br />Overall, this Remington dryer works well, dry well, and should last a number of years if it follows in previous models' footsteps. Very happy with the feel and results.",8/23/2015
20789642,RUYUENHPSLBUL,127431946,5,0,0,Y,Cuts Hair Drying in Half!,We have just gotten rid of all the hair dryers in the house to try some new ones (the last ones should have been thrown out years ago) and this one works great. My wife and daughter have very kinky curl hair and it takes time to dry their hair but this product cuts that time in half which is great. Very strong firm hair dryer that feels high end upon picking it up(although very affordable looking at the price). My daughter has taken over this one in her bathroom (she loves the color purple) so we have let her take possession of this one.<br /><br />Great hair dryer that you would expect to see at a high end salon.,8/22/2015
52632524,R1UU61RBM66JSV,127431946,4,2,3,Y,Variable heat and speeds -- Excellent safety features.,"Excellent hair dryer with some good features.  Some of these features seem to be from a marketer's mind rather than real.  It won't fix damaged hair...whatever that means.  It won't make your hair shinier, healthier, or improve your already good looks.  However, in real world day-to-day use it is very capable and effective at drying and styling.<br /><br />It feels solid and well built without being too hefty.  It has very solid cord connectors and circuit breaker protection built into the plug...excellent safety features!  The handle and controls are very well placed for ease of use.  They stay cool to the touch during use.  It has 2 speeds and 3 heat settings.  Low speed and low heat works best for us. It puts out a huge amount of hot air at high heat and high speed.  It has a cool air blow feature which is good for finishing the drying process.  It has a couple of attachments, a concentrator and diffuser, which you may find useful.  It definitely is not portable though it is transportable if weight is not an issue.<br /><br />Hair dryers are a commodity and there are a lot of choices.  This unit stands out in a crowded field and should work for almost all hair drying and styling situations and requirements.",8/19/2015
45351550,R3DJXEPP8M7OV1,127431946,5,0,0,Y,"A good, no-nonsense dryer.","It's a good, no-nonsense hair dryer, and I'm rating it as such.  Three heat settings and two speeds give it great versatility to do a speed dry or more leisurely styling assistance.<br /><br />I'm particularly fond of the removable filter...this is replacing an older hair dryer that was very difficult to clean.  I'm less fond of the attachments...not that they are bad or anything, only that I've never used any kind of attachments for a hair dryer.  They seem a little loose though, so I'm not sure of their ultimate utility.<br /><br />This does put out plenty of power, and it seems like a &#34;clean&#34; heat without a ton of noise.  It's not whisper-quiet, but it does seem a little more discreet than my old hair dryer.<br /><br />So  I do like this - it's handy with a decent amount of power behind it.  As I said, it's no-nonsense.  And I appreciate it.",8/18/2015
15163177,R9SCI80QUSW9K,127431946,4,0,0,Y,Blowing in the Wind,"This is a nice blow dryer for the price, and it is more lightweight than my trusty Revlon/Helen of Troy model that's still ticking even after numerous drops on my bathroom floor.<br /><br />Like the numerous dial settings, BUT this dryer does not that hot.  But maybe that's to be expected because this is a &#34;damage control&#34; blow dryer, and heat - along with chemicals like peroxide and ammonia - is one of your hair's biggest enemies.  Have always dried my hair on the lowest heat and speed settings, and the cool shot should be highly distinguishable from a warm setting.  On this hair dryer, you can barely tell them apart.  All heat settings feel relatively the same.<br /><br />The verdict is that, using this dryer, it took a LONGER time to dry my thick hair.  However, my hair did come out nice and shiny.",8/17/2015
